systemTimeMs,gnssTime,latitudeDeg,longitudeDeg,altitude,rollDeg,pitchDeg,yawDeg,agl,hSpeed
1720292798389,1720292805.473679,52.804392982944485,-67.42078245208673,605.7486572265625,0.7270630598068237,0.07622777670621872,147.62710571289062,0,0.01255317938649552
1720292798489,1720292805.573756,52.804392982242,-67.42078245482838,605.7486572265625,0.7248761057853699,0.07973991334438324,147.62754821777344,0,0.014371009672026543
1720292798589,1720292805.6736681,52.80439297999172,-67.42078245668348,605.7486572265625,0.7285794615745544,0.06738252192735672,147.62892150878906,0,0.01350481817863709
1720292798689,1720292805.7736309,52.80439297856819,-67.42078245995401,605.7486572265625,0.7209946513175964,0.07783952355384827,147.63653564453125,0,0.015499930492092844
1720292798789,1720292805.873742,52.804392975935045,-67.42078246184074,605.7486572265625,0.7254917621612549,0.07189550995826721,147.63687133789062,0,0.013718737348337036
1720292798889,1720292805.973662,52.8043929731225,-67.42078246370129,605.7486572265625,0.7225518226623535,0.06879311800003052,147.63626098632812,0,0.015597849740374054
1720292798989,1720292806.073635,52.804392969757835,-67.42078246466437,605.7486572265625,0.7294929623603821,0.07007239013910294,147.6374969482422,0,0.013204210476539106
1720292799089,1720292806.173684,52.80439296778995,-67.42078246662105,605.7486572265625,0.7259392738342285,0.07482960820198059,147.6350860595703,0,0.01564843537112499
1720292799189,1720292806.273736,52.80439296613321,-67.42078246613096,605.7486572265625,0.733122706413269,0.06846003234386444,147.63780212402344,0,0.012979706806093732
1720292799289,1720292806.3739,52.80439296543535,-67.4207824662397,605.7484130859375,0.7285542488098145,0.0800226703286171,147.6406707763672,0,0.015990983337488242
1720292799389,1720292806.474108,52.80439296265108,-67.42078246473015,605.7484130859375,0.7349417805671692,0.06879255920648575,147.6395263671875,0,0.014971396607387744
1720292799489,1720292806.573612,52.804392961240175,-67.42078246394915,605.74755859375,0.7311611771583557,0.08051875978708267,147.64083862304688,0,0.015846120924543797
1720292799589,1720292806.673743,52.804392959145254,-67.42078246171369,605.74755859375,0.7311649918556213,0.06613648682832718,147.64010620117188,0,0.014250068531185569
1720292799689,1720292806.773557,52.8043929602736,-67.4207824629901,605.7472534179688,0.7303985953330994,0.08089035749435425,147.6436767578125,0,0.014413277298005537
1720292799789,1720292806.873729,52.804392960403916,-67.42078246308242,605.7472534179688,0.7341176271438599,0.07030270993709564,147.6493682861328,0,0.013767397286521557
1720292799889,1720292806.973781,52.80439296186867,-67.42078246457181,605.7472534179688,0.7321943640708923,0.08184322714805603,147.6509552001953,0,0.013988789409867372
1720292799989,1720292807.073608,52.804392962117596,-67.42078246563167,605.7472534179688,0.7327178716659546,0.07202284783124924,147.64845275878906,0,0.013375321231586247
1720292800089,1720292807.1736991,52.804392964084556,-67.42078246513424,605.7472534179688,0.7303659319877625,0.07810653001070023,147.64743041992188,0,0.01311804122070348
1720292800189,1720292807.273691,52.80439296552131,-67.42078246217709,605.7472534179688,0.7313924431800842,0.06617642939090729,147.64710998535156,0,0.013314891925886085
1720292800289,1720292807.3737862,52.804392967631735,-67.42078245881054,605.7472534179688,0.7325807809829712,0.07641471922397614,147.64483642578125,0,0.012993227173528637
1720292800389,1720292807.47372,52.80439296712744,-67.42078245457193,605.7472534179688,0.7301812171936035,0.058267489075660706,147.64442443847656,0,0.013306624539457943
1720292800489,1720292807.573677,52.80439296805713,-67.42078245172185,605.7465209960938,0.7317857146263123,0.07219485193490982,147.64707946777344,0,0.013110115377465219
1720292800590,1720292807.673758,52.80439296680726,-67.42078244845523,605.7465209960938,0.7310279011726379,0.056100159883499146,147.65145874023438,0,0.01323333600180668
1720292800690,1720292807.773802,52.80439296679949,-67.42078244606046,605.746337890625,0.7328107953071594,0.07427352666854858,147.65231323242188,0,0.013207473624859417
1720292800790,1720292807.87394,52.80439296478133,-67.42078244214154,605.746337890625,0.7348027229309082,0.062057413160800934,147.653564453125,0,0.013703781097400622
1720292800890,1720292807.97409,52.804392964515394,-67.42078243785569,605.746337890625,0.7373817563056946,0.07501877844333649,147.65060424804688,0,0.013433401120700175
1720292800989,1720292808.073566,52.80439296264935,-67.42078243322779,605.746337890625,0.7374192476272583,0.06969038397073746,147.64703369140625,0,0.015050751791924721
1720292801089,1720292808.1736782,52.80439296079781,-67.42078242889163,605.7457275390625,0.738197386264801,0.07362345606088638,147.64898681640625,0,0.013334926395101263
1720292801189,1720292808.273707,52.80439295850919,-67.4207824254022,605.7457275390625,0.7392545938491821,0.0742228776216507,147.65097045898438,0,0.015812281629621935
1720292801289,1720292808.373722,52.804392956536965,-67.42078241999012,605.7440795898438,0.7440649271011353,0.07029024511575699,147.65184020996094,0,0.012371335194567557
1720292801389,1720292808.4736052,52.80439295424752,-67.42078241611057,605.7440795898438,0.7382552623748779,0.08974836766719818,147.65264892578125,0,0.015840864089756428
1720292801489,1720292808.5736508,52.80439295121563,-67.42078240870941,605.7440795898438,0.7487878799438477,0.06779980659484863,147.65347290039062,0,0.014362812019251003
1720292801589,1720292808.6737401,52.80439294928047,-67.42078240469608,605.7440795898438,0.7422122955322266,0.08414693176746368,147.64849853515625,0,0.015580882591114212
1720292801689,1720292808.773773,52.80439294873251,-67.4207824001486,605.7440795898438,0.7485630512237549,0.07552428543567657,147.64552307128906,0,0.014317997197728652
1720292801789,1720292808.873754,52.80439294739771,-67.42078239842286,605.7440795898438,0.7381342649459839,0.08591129630804062,147.64291381835938,0,0.016008869712125444
1720292801889,1720292808.973711,52.80439294574796,-67.42078239496544,605.7440795898438,0.7454706430435181,0.07853482663631439,147.6374053955078,0,0.014663619155133024
1720292801989,1720292809.073765,52.80439294337551,-67.42078239352513,605.7440795898438,0.7357592582702637,0.09275561571121216,147.634765625,0,0.015934589043776606
1720292802089,1720292809.173694,52.8043929412941,-67.42078238806823,605.7440795898438,0.7460524439811707,0.07782570272684097,147.63795471191406,0,0.014055386453315265
1720292802189,1720292809.2737489,52.80439293942917,-67.42078238575917,605.7440795898438,0.7434634566307068,0.09926608204841614,147.63470458984375,0,0.015194669999847156
1720292802289,1720292809.373947,52.804392937072706,-67.42078238172272,605.7440795898438,0.7530785799026489,0.07639555633068085,147.63516235351562,0,0.015032331021287083
1720292802389,1720292809.474118,52.80439293496038,-67.42078237975943,605.7440795898438,0.7524319291114807,0.09164733439683914,147.63450622558594,0,0.014873229673113829
1720292802489,1720292809.5736651,52.80439293218401,-67.42078237547119,605.7440795898438,0.7532904744148254,0.07935487478971481,147.63421630859375,0,0.01626385614621285
1720292802589,1720292809.673544,52.80439292940392,-67.42078237096841,605.7440795898438,0.754953920841217,0.0874365046620369,147.6348114013672,0,0.014943383157760093
1720292802689,1720292809.7735848,52.80439292772661,-67.4207823683124,605.7440795898438,0.7508012056350708,0.08156559616327286,147.63754272460938,0,0.0160238897601098
1720292802791,1720292809.873579,52.80439292687582,-67.42078236520744,605.7440795898438,0.760462760925293,0.08581536263227463,147.6395721435547,0,0.014815070613461424
